date	ouv	haut	bas	clot	vol	devise	
23/04/2019 00:00	-0.311	-0.311	-0.311	-0.311	0		
24/04/2019 00:00	-0.312	-0.312	-0.312	-0.312	0		
25/04/2019 00:00	-0.312	-0.312	-0.312	-0.312	0		
26/04/2019 00:00	-0.31	-0.31	-0.31	-0.31	0		
29/04/2019 00:00	-0.311	-0.311	-0.311	-0.311	0		
30/04/2019 00:00	-0.31	-0.31	-0.31	-0.31	0		
02/05/2019 00:00	-0.309	-0.309	-0.309	-0.309	0		
03/05/2019 00:00	-0.309	-0.309	-0.309	-0.309	0		
06/05/2019 00:00	-0.308	-0.308	-0.308	-0.308	0		
07/05/2019 00:00	-0.308	-0.308	-0.308	-0.308	0		
08/05/2019 00:00	-0.308	-0.308	-0.308	-0.308	0		
09/05/2019 00:00	-0.308	-0.308	-0.308	-0.308	0		
10/05/2019 00:00	-0.309	-0.309	-0.309	-0.309	0		
13/05/2019 00:00	-0.311	-0.311	-0.311	-0.311	0		
14/05/2019 00:00	-0.311	-0.311	-0.311	-0.311	0		
15/05/2019 00:00	-0.311	-0.311	-0.311	-0.311	0		
16/05/2019 00:00	-0.312	-0.312	-0.312	-0.312	0		
17/05/2019 00:00	-0.313	-0.313	-0.313	-0.313	0		
20/05/2019 00:00	-0.314	-0.314	-0.314	-0.314	0		
21/05/2019 00:00	-0.313	-0.313	-0.313	-0.313	0		
22/05/2019 00:00	-0.311	-0.311	-0.311	-0.311	0		
23/05/2019 00:00	-0.31	-0.31	-0.31	-0.31	0		
24/05/2019 00:00	-0.311	-0.311	-0.311	-0.311	0		
27/05/2019 00:00	-0.311	-0.311	-0.311	-0.311	0		
28/05/2019 00:00	-0.315	-0.315	-0.315	-0.315	0		
29/05/2019 00:00	-0.317	-0.317	-0.317	-0.317	0		
30/05/2019 00:00	-0.32	-0.32	-0.32	-0.32	0		
31/05/2019 00:00	-0.322	-0.322	-0.322	-0.322	0		
03/06/2019 00:00	-0.323	-0.323	-0.323	-0.323	0		
04/06/2019 00:00	-0.322	-0.322	-0.322	-0.322	0		
05/06/2019 00:00	-0.32	-0.32	-0.32	-0.32	0		
06/06/2019 00:00	-0.323	-0.323	-0.323	-0.323	0		
07/06/2019 00:00	-0.319	-0.319	-0.319	-0.319	0		
10/06/2019 00:00	-0.318	-0.318	-0.318	-0.318	0		
11/06/2019 00:00	-0.319	-0.319	-0.319	-0.319	0		
12/06/2019 00:00	-0.318	-0.318	-0.318	-0.318	0		
13/06/2019 00:00	-0.318	-0.318	-0.318	-0.318	0		
14/06/2019 00:00	-0.318	-0.318	-0.318	-0.318	0		
17/06/2019 00:00	-0.32	-0.32	-0.32	-0.32	0		
18/06/2019 00:00	-0.322	-0.322	-0.322	-0.322	0		
19/06/2019 00:00	-0.336	-0.336	-0.336	-0.336	0		
20/06/2019 00:00	-0.338	-0.338	-0.338	-0.338	0		
21/06/2019 00:00	-0.344	-0.344	-0.344	-0.344	0		
24/06/2019 00:00	-0.343	-0.343	-0.343	-0.343	0		
25/06/2019 00:00	-0.345	-0.345	-0.345	-0.345	0		
26/06/2019 00:00	-0.343	-0.343	-0.343	-0.343	0		
27/06/2019 00:00	-0.344	-0.344	-0.344	-0.344	0		
28/06/2019 00:00	-0.345	-0.345	-0.345	-0.345	0		
01/07/2019 00:00	-0.346	-0.346	-0.346	-0.346	0		
02/07/2019 00:00	-0.351	-0.351	-0.351	-0.351	0		
03/07/2019 00:00	-0.353	-0.353	-0.353	-0.353	0		
04/07/2019 00:00	-0.354	-0.354	-0.354	-0.354	0		
05/07/2019 00:00	-0.36	-0.36	-0.36	-0.36	0		
08/07/2019 00:00	-0.356	-0.356	-0.356	-0.356	0		
09/07/2019 00:00	-0.358	-0.358	-0.358	-0.358	0		
10/07/2019 00:00	-0.358	-0.358	-0.358	-0.358	0		
11/07/2019 00:00	-0.364	-0.364	-0.364	-0.364	0		
12/07/2019 00:00	-0.363	-0.363	-0.363	-0.363	0		
15/07/2019 00:00	-0.363	-0.363	-0.363	-0.363	0		
16/07/2019 00:00	-0.367	-0.367	-0.367	-0.367	0		
17/07/2019 00:00	-0.369	-0.369	-0.369	-0.369	0		
18/07/2019 00:00	-0.37	-0.37	-0.37	-0.37	0		
19/07/2019 00:00	-0.375	-0.375	-0.375	-0.375	0		
22/07/2019 00:00	-0.374	-0.374	-0.374	-0.374	0		
23/07/2019 00:00	-0.373	-0.373	-0.373	-0.373	0		
24/07/2019 00:00	-0.376	-0.376	-0.376	-0.376	0		
25/07/2019 00:00	-0.378	-0.378	-0.378	-0.378	0		
26/07/2019 00:00	-0.368	-0.368	-0.368	-0.368	0		
29/07/2019 00:00	-0.367	-0.367	-0.367	-0.367	0		
30/07/2019 00:00	-0.374	-0.374	-0.374	-0.374	0		
31/07/2019 00:00	-0.375	-0.375	-0.375	-0.375	0		
01/08/2019 00:00	-0.377	-0.377	-0.377	-0.377	0		
02/08/2019 00:00	-0.38	-0.38	-0.38	-0.38	0		
05/08/2019 00:00	-0.384	-0.384	-0.384	-0.384	0		
06/08/2019 00:00	-0.389	-0.389	-0.389	-0.389	0		
07/08/2019 00:00	-0.39	-0.39	-0.39	-0.39	0		
08/08/2019 00:00	-0.398	-0.398	-0.398	-0.398	0		
09/08/2019 00:00	-0.404	-0.404	-0.404	-0.404	0		
12/08/2019 00:00	-0.4	-0.4	-0.4	-0.4	0		
13/08/2019 00:00	-0.402	-0.402	-0.402	-0.402	0		
14/08/2019 00:00	-0.406	-0.406	-0.406	-0.406	0		
15/08/2019 00:00	-0.404	-0.404	-0.404	-0.404	0		
16/08/2019 00:00	-0.42	-0.42	-0.42	-0.42	0		
19/08/2019 00:00	-0.422	-0.422	-0.422	-0.422	0		
20/08/2019 00:00	-0.421	-0.421	-0.421	-0.421	0		
21/08/2019 00:00	-0.423	-0.423	-0.423	-0.423	0		
22/08/2019 00:00	-0.418	-0.418	-0.418	-0.418	0		
23/08/2019 00:00	-0.412	-0.412	-0.412	-0.412	0		
26/08/2019 00:00	-0.418	-0.418	-0.418	-0.418	0		
27/08/2019 00:00	-0.418	-0.418	-0.418	-0.418	0		
28/08/2019 00:00	-0.422	-0.422	-0.422	-0.422	0		
29/08/2019 00:00	-0.428	-0.428	-0.428	-0.428	0		
30/08/2019 00:00	-0.433	-0.433	-0.433	-0.433	0		
02/09/2019 00:00	-0.436	-0.436	-0.436	-0.436	0		
03/09/2019 00:00	-0.448	-0.448	-0.448	-0.448	0		
04/09/2019 00:00	-0.443	-0.443	-0.443	-0.443	0		
05/09/2019 00:00	-0.441	-0.441	-0.441	-0.441	0		
06/09/2019 00:00	-0.437	-0.437	-0.437	-0.437	0		
09/09/2019 00:00	-0.433	-0.433	-0.433	-0.433	0		
10/09/2019 00:00	-0.435	-0.435	-0.435	-0.435	0		
11/09/2019 00:00	-0.43	-0.43	-0.43	-0.43	0		
12/09/2019 00:00	-0.433	-0.433	-0.433	-0.433	0		
13/09/2019 00:00	-0.4	-0.4	-0.4	-0.4	0		
16/09/2019 00:00	-0.394	-0.394	-0.394	-0.394	0		
17/09/2019 00:00	-0.398	-0.398	-0.398	-0.398	0		
18/09/2019 00:00	-0.396	-0.396	-0.396	-0.396	0		
19/09/2019 00:00	-0.396	-0.396	-0.396	-0.396	0		
20/09/2019 00:00	-0.393	-0.393	-0.393	-0.393	0		
23/09/2019 00:00	-0.4	-0.4	-0.4	-0.4	0		
24/09/2019 00:00	-0.403	-0.403	-0.403	-0.403	0		
25/09/2019 00:00	-0.41	-0.41	-0.41	-0.41	0		
26/09/2019 00:00	-0.413	-0.413	-0.413	-0.413	0		
27/09/2019 00:00	-0.412	-0.412	-0.412	-0.412	0		
30/09/2019 00:00	-0.418	-0.418	-0.418	-0.418	0		
01/10/2019 00:00	-0.428	-0.428	-0.428	-0.428	0		
02/10/2019 00:00	-0.425	-0.425	-0.425	-0.425	0		
03/10/2019 00:00	-0.425	-0.425	-0.425	-0.425	0		
04/10/2019 00:00	-0.423	-0.423	-0.423	-0.423	0		
07/10/2019 00:00	-0.423	-0.423	-0.423	-0.423	0		
08/10/2019 00:00	-0.417	-0.417	-0.417	-0.417	0		
09/10/2019 00:00	-0.418	-0.418	-0.418	-0.418	0		
10/10/2019 00:00	-0.418	-0.418	-0.418	-0.418	0		
11/10/2019 00:00	-0.418	-0.418	-0.418	-0.418	0		
14/10/2019 00:00	-0.416	-0.416	-0.416	-0.416	0		
15/10/2019 00:00	-0.418	-0.418	-0.418	-0.418	0		
16/10/2019 00:00	-0.41	-0.41	-0.41	-0.41	0		
17/10/2019 00:00	-0.41	-0.41	-0.41	-0.41	0		
18/10/2019 00:00	-0.407	-0.407	-0.407	-0.407	0		
21/10/2019 00:00	-0.408	-0.408	-0.408	-0.408	0		
22/10/2019 00:00	-0.404	-0.404	-0.404	-0.404	0		
23/10/2019 00:00	-0.402	-0.402	-0.402	-0.402	0		
24/10/2019 00:00	-0.404	-0.404	-0.404	-0.404	0		
25/10/2019 00:00	-0.413	-0.413	-0.413	-0.413	0		
28/10/2019 00:00	-0.409	-0.409	-0.409	-0.409	0		
29/10/2019 00:00	-0.405	-0.405	-0.405	-0.405	0		
30/10/2019 00:00	-0.401	-0.401	-0.401	-0.401	0		
31/10/2019 00:00	-0.394	-0.394	-0.394	-0.394	0		
01/11/2019 00:00	-0.399	-0.399	-0.399	-0.399	0		
04/11/2019 00:00	-0.398	-0.398	-0.398	-0.398	0		
05/11/2019 00:00	-0.403	-0.403	-0.403	-0.403	0		
06/11/2019 00:00	-0.406	-0.406	-0.406	-0.406	0		
07/11/2019 00:00	-0.4	-0.4	-0.4	-0.4	0		
08/11/2019 00:00	-0.395	-0.395	-0.395	-0.395	0		
11/11/2019 00:00	-0.394	-0.394	-0.394	-0.394	0		
12/11/2019 00:00	-0.398	-0.398	-0.398	-0.398	0		
13/11/2019 00:00	-0.402	-0.402	-0.402	-0.402	0		
14/11/2019 00:00	-0.399	-0.399	-0.399	-0.399	0		
15/11/2019 00:00	-0.404	-0.404	-0.404	-0.404	0		
18/11/2019 00:00	-0.403	-0.403	-0.403	-0.403	0		
19/11/2019 00:00	-0.408	-0.408	-0.408	-0.408	0		
20/11/2019 00:00	-0.406	-0.406	-0.406	-0.406	0		
21/11/2019 00:00	-0.408	-0.408	-0.408	-0.408	0		
22/11/2019 00:00	-0.403	-0.403	-0.403	-0.403	0		
25/11/2019 00:00	-0.404	-0.404	-0.404	-0.404	0		
26/11/2019 00:00	-0.399	-0.399	-0.399	-0.399	0		
27/11/2019 00:00	-0.4	-0.4	-0.4	-0.4	0		
28/11/2019 00:00	-0.397	-0.397	-0.397	-0.397	0		
29/11/2019 00:00	-0.401	-0.401	-0.401	-0.401	0		
02/12/2019 00:00	-0.4	-0.4	-0.4	-0.4	0		
03/12/2019 00:00	-0.397	-0.397	-0.397	-0.397	0		
04/12/2019 00:00	-0.393	-0.393	-0.393	-0.393	0		
05/12/2019 00:00	-0.395	-0.395	-0.395	-0.395	0		
06/12/2019 00:00	-0.393	-0.393	-0.393	-0.393	0		
09/12/2019 00:00	-0.392	-0.392	-0.392	-0.392	0		
10/12/2019 00:00	-0.393	-0.393	-0.393	-0.393	0		
11/12/2019 00:00	-0.393	-0.393	-0.393	-0.393	0		
12/12/2019 00:00	-0.395	-0.395	-0.395	-0.395	0		
13/12/2019 00:00	-0.4	-0.4	-0.4	-0.4	0		
16/12/2019 00:00	-0.396	-0.396	-0.396	-0.396	0		
17/12/2019 00:00	-0.4	-0.4	-0.4	-0.4	0		
18/12/2019 00:00	-0.403	-0.403	-0.403	-0.403	0		
19/12/2019 00:00	-0.398	-0.398	-0.398	-0.398	0		
20/12/2019 00:00	-0.388	-0.388	-0.388	-0.388	0		
23/12/2019 00:00	-0.399	-0.399	-0.399	-0.399	0		
24/12/2019 00:00	-0.398	-0.398	-0.398	-0.398	0		
27/12/2019 00:00	-0.39	-0.39	-0.39	-0.39	0		
30/12/2019 00:00	-0.388	-0.388	-0.388	-0.388	0		
31/12/2019 00:00	-0.383	-0.383	-0.383	-0.383	0		
02/01/2020 00:00	-0.379	-0.379	-0.379	-0.379	0		
03/01/2020 00:00	-0.384	-0.384	-0.384	-0.384	0		
06/01/2020 00:00	-0.385	-0.385	-0.385	-0.385	0		
07/01/2020 00:00	-0.387	-0.387	-0.387	-0.387	0		
08/01/2020 00:00	-0.39	-0.39	-0.39	-0.39	0		
09/01/2020 00:00	-0.393	-0.393	-0.393	-0.393	0		
10/01/2020 00:00	-0.395	-0.395	-0.395	-0.395	0		
13/01/2020 00:00	-0.389	-0.389	-0.389	-0.389	0		
14/01/2020 00:00	-0.391	-0.391	-0.391	-0.391	0		
15/01/2020 00:00	-0.393	-0.393	-0.393	-0.393	0		
16/01/2020 00:00	-0.393	-0.393	-0.393	-0.393	0		
17/01/2020 00:00	-0.391	-0.391	-0.391	-0.391	0		
20/01/2020 00:00	-0.392	-0.392	-0.392	-0.392	0		
21/01/2020 00:00	-0.392	-0.392	-0.392	-0.392	0		
22/01/2020 00:00	-0.39	-0.39	-0.39	-0.39	0		
23/01/2020 00:00	-0.386	-0.386	-0.386	-0.386	0		
24/01/2020 00:00	-0.386	-0.386	-0.386	-0.386	0		
27/01/2020 00:00	-0.398	-0.398	-0.398	-0.398	0		
28/01/2020 00:00	-0.401	-0.401	-0.401	-0.401	0		
29/01/2020 00:00	-0.399	-0.399	-0.399	-0.399	0		
30/01/2020 00:00	-0.398	-0.398	-0.398	-0.398	0		
31/01/2020 00:00	-0.393	-0.393	-0.393	-0.393	0		
03/02/2020 00:00	-0.393	-0.393	-0.393	-0.393	0		
04/02/2020 00:00	-0.396	-0.396	-0.396	-0.396	0		
05/02/2020 00:00	-0.4	-0.4	-0.4	-0.4	0		
06/02/2020 00:00	-0.399	-0.399	-0.399	-0.399	0		
07/02/2020 00:00	-0.4	-0.4	-0.4	-0.4	0		
10/02/2020 00:00	-0.397	-0.397	-0.397	-0.397	0		
11/02/2020 00:00	-0.409	-0.409	-0.409	-0.409	0		
12/02/2020 00:00	-0.413	-0.413	-0.413	-0.413	0		
13/02/2020 00:00	-0.411	-0.411	-0.411	-0.411	0		
14/02/2020 00:00	-0.413	-0.413	-0.413	-0.413	0		
17/02/2020 00:00	-0.413	-0.413	-0.413	-0.413	0		
18/02/2020 00:00	-0.403	-0.403	-0.403	-0.403	0		
19/02/2020 00:00	-0.402	-0.402	-0.402	-0.402	0		
20/02/2020 00:00	-0.41	-0.41	-0.41	-0.41	0		
21/02/2020 00:00	-0.415	-0.415	-0.415	-0.415	0		
24/02/2020 00:00	-0.414	-0.414	-0.414	-0.414	0		
25/02/2020 00:00	-0.417	-0.417	-0.417	-0.417	0		
26/02/2020 00:00	-0.423	-0.423	-0.423	-0.423	0		
27/02/2020 00:00	-0.425	-0.425	-0.425	-0.425	0		
28/02/2020 00:00	-0.424	-0.424	-0.424	-0.424	0		
02/03/2020 00:00	-0.434	-0.434	-0.434	-0.434	0		
03/03/2020 00:00	-0.463	-0.463	-0.463	-0.463	0		
04/03/2020 00:00	-0.468	-0.468	-0.468	-0.468	0		
05/03/2020 00:00	-0.469	-0.469	-0.469	-0.469	0		
06/03/2020 00:00	-0.473	-0.473	-0.473	-0.473	0		
09/03/2020 00:00	-0.468	-0.468	-0.468	-0.468	0		
10/03/2020 00:00	-0.482	-0.482	-0.482	-0.482	0		
11/03/2020 00:00	-0.473	-0.473	-0.473	-0.473	0		
12/03/2020 00:00	-0.489	-0.489	-0.489	-0.489	0		
13/03/2020 00:00	-0.428	-0.428	-0.428	-0.428	0		
16/03/2020 00:00	-0.41	-0.41	-0.41	-0.41	0		
17/03/2020 00:00	-0.408	-0.408	-0.408	-0.408	0		
18/03/2020 00:00	-0.408	-0.408	-0.408	-0.408	0		
19/03/2020 00:00	-0.393	-0.393	-0.393	-0.393	0		
20/03/2020 00:00	-0.371	-0.371	-0.371	-0.371	0		
23/03/2020 00:00	-0.369	-0.369	-0.369	-0.369	0		
24/03/2020 00:00	-0.373	-0.373	-0.373	-0.373	0		
25/03/2020 00:00	-0.369	-0.369	-0.369	-0.369	0		
26/03/2020 00:00	-0.349	-0.349	-0.349	-0.349	0		
27/03/2020 00:00	-0.353	-0.353	-0.353	-0.353	0		
30/03/2020 00:00	-0.353	-0.353	-0.353	-0.353	0		
31/03/2020 00:00	-0.363	-0.363	-0.363	-0.363	0		
01/04/2020 00:00	-0.343	-0.343	-0.343	-0.343	0		
02/04/2020 00:00	-0.336	-0.336	-0.336	-0.336	0		
03/04/2020 00:00	-0.341	-0.341	-0.341	-0.341	0		
06/04/2020 00:00	-0.318	-0.318	-0.318	-0.318	0		
07/04/2020 00:00	-0.293	-0.293	-0.293	-0.293	0		
08/04/2020 00:00	-0.254	-0.254	-0.254	-0.254	0		
09/04/2020 00:00	-0.22	-0.22	-0.22	-0.22	0		
14/04/2020 00:00	-0.248	-0.248	-0.248	-0.248	0		
15/04/2020 00:00	-0.25	-0.25	-0.25	-0.25	0		
16/04/2020 00:00	-0.224	-0.224	-0.224	-0.224	0		
17/04/2020 00:00	-0.243	-0.243	-0.243	-0.243	0		
20/04/2020 00:00	-0.246	-0.246	-0.246	-0.246	0		
21/04/2020 00:00	-0.233	-0.233	-0.233	-0.233	0		
22/04/2020 00:00	-0.19	-0.19	-0.19	-0.19	0		
23/04/2020 00:00	-0.161	-0.161	-0.161	-0.161	0		
24/04/2020 00:00	-0.192	-0.192	-0.192	-0.192	0		
27/04/2020 00:00	-0.223	-0.223	-0.223	-0.223	0		
28/04/2020 00:00	-0.232	-0.232	-0.232	-0.232	0		
29/04/2020 00:00	-0.261	-0.261	-0.261	-0.261	0		
30/04/2020 00:00	-0.273	-0.273	-0.273	-0.273	0		
04/05/2020 00:00	-0.286	-0.286	-0.286	-0.286	0		
05/05/2020 00:00	-0.297	-0.297	-0.297	-0.297	0		
06/05/2020 00:00	-0.266	-0.266	-0.266	-0.266	0		
07/05/2020 00:00	-0.258	-0.258	-0.258	-0.258	0		
08/05/2020 00:00	-0.246	-0.246	-0.246	-0.246	0		
11/05/2020 00:00	-0.258	-0.258	-0.258	-0.258	0		
12/05/2020 00:00	-0.245	-0.245	-0.245	-0.245	0		
13/05/2020 00:00	-0.253	-0.253	-0.253	-0.253	0		
14/05/2020 00:00	-0.262	-0.262	-0.262	-0.262	0		
15/05/2020 00:00	-0.266	-0.266	-0.266	-0.266	0		
18/05/2020 00:00	-0.276	-0.276	-0.276	-0.276	0		
19/05/2020 00:00	-0.259	-0.259	-0.259	-0.259	0		
20/05/2020 00:00	-0.28	-0.28	-0.28	-0.28	0		
21/05/2020 00:00	-0.282	-0.282	-0.282	-0.282	0		
22/05/2020 00:00	-0.279	-0.279	-0.279	-0.279	0		
25/05/2020 00:00	-0.275	-0.275	-0.275	-0.275	0		
26/05/2020 00:00	-0.274	-0.274	-0.274	-0.274	0		
27/05/2020 00:00	-0.28	-0.28	-0.28	-0.28	0		
28/05/2020 00:00	-0.29	-0.29	-0.29	-0.29	0		
29/05/2020 00:00	-0.307	-0.307	-0.307	-0.307	0		
01/06/2020 00:00	-0.325	-0.325	-0.325	-0.325	0		
02/06/2020 00:00	-0.33	-0.33	-0.33	-0.33	0		
03/06/2020 00:00	-0.342	-0.342	-0.342	-0.342	0		
04/06/2020 00:00	-0.352	-0.352	-0.352	-0.352	0		
05/06/2020 00:00	-0.353	-0.353	-0.353	-0.353	0		
08/06/2020 00:00	-0.365	-0.365	-0.365	-0.365	0		
09/06/2020 00:00	-0.364	-0.364	-0.364	-0.364	0		
10/06/2020 00:00	-0.351	-0.351	-0.351	-0.351	0		
11/06/2020 00:00	-0.358	-0.358	-0.358	-0.358	0		
12/06/2020 00:00	-0.366	-0.366	-0.366	-0.366	0		
15/06/2020 00:00	-0.355	-0.355	-0.355	-0.355	0		
16/06/2020 00:00	-0.372	-0.372	-0.372	-0.372	0		
17/06/2020 00:00	-0.396	-0.396	-0.396	-0.396	0		
18/06/2020 00:00	-0.389	-0.389	-0.389	-0.389	0		
19/06/2020 00:00	-0.407	-0.407	-0.407	-0.407	0		
22/06/2020 00:00	-0.4	-0.4	-0.4	-0.4	0		
23/06/2020 00:00	-0.409	-0.409	-0.409	-0.409	0		
24/06/2020 00:00	-0.398	-0.398	-0.398	-0.398	0		
25/06/2020 00:00	-0.402	-0.402	-0.402	-0.402	0		
26/06/2020 00:00	-0.403	-0.403	-0.403	-0.403	0		
29/06/2020 00:00	-0.413	-0.413	-0.413	-0.413	0		
30/06/2020 00:00	-0.422	-0.422	-0.422	-0.422	0		
01/07/2020 00:00	-0.417	-0.417	-0.417	-0.417	0		
02/07/2020 00:00	-0.429	-0.429	-0.429	-0.429	0		
03/07/2020 00:00	-0.435	-0.435	-0.435	-0.435	0		
06/07/2020 00:00	-0.441	-0.441	-0.441	-0.441	0		
07/07/2020 00:00	-0.436	-0.436	-0.436	-0.436	0		
08/07/2020 00:00	-0.433	-0.433	-0.433	-0.433	0		
09/07/2020 00:00	-0.438	-0.438	-0.438	-0.438	0		
10/07/2020 00:00	-0.44	-0.44	-0.44	-0.44	0		
13/07/2020 00:00	-0.435	-0.435	-0.435	-0.435	0		
14/07/2020 00:00	-0.433	-0.433	-0.433	-0.433	0		
15/07/2020 00:00	-0.443	-0.443	-0.443	-0.443	0		
16/07/2020 00:00	-0.449	-0.449	-0.449	-0.449	0		
17/07/2020 00:00	-0.443	-0.443	-0.443	-0.443	0		
20/07/2020 00:00	-0.443	-0.443	-0.443	-0.443	0		
21/07/2020 00:00	-0.452	-0.452	-0.452	-0.452	0		
22/07/2020 00:00	-0.454	-0.454	-0.454	-0.454	0		
23/07/2020 00:00	-0.453	-0.453	-0.453	-0.453	0		
24/07/2020 00:00	-0.448	-0.448	-0.448	-0.448	0		
27/07/2020 00:00	-0.457	-0.457	-0.457	-0.457	0		
28/07/2020 00:00	-0.454	-0.454	-0.454	-0.454	0		
29/07/2020 00:00	-0.458	-0.458	-0.458	-0.458	0		
30/07/2020 00:00	-0.461	-0.461	-0.461	-0.461	0		
31/07/2020 00:00	-0.463	-0.463	-0.463	-0.463	0		
03/08/2020 00:00	-0.469	-0.469	-0.469	-0.469	0		
04/08/2020 00:00	-0.472	-0.472	-0.472	-0.472	0		
05/08/2020 00:00	-0.467	-0.467	-0.467	-0.467	0		
06/08/2020 00:00	-0.474	-0.474	-0.474	-0.474	0		
07/08/2020 00:00	-0.478	-0.478	-0.478	-0.478	0		
10/08/2020 00:00	-0.478	-0.478	-0.478	-0.478	0		
11/08/2020 00:00	-0.482	-0.482	-0.482	-0.482	0		
12/08/2020 00:00	-0.486	-0.486	-0.486	-0.486	0		
13/08/2020 00:00	-0.481	-0.481	-0.481	-0.481	0		
14/08/2020 00:00	-0.482	-0.482	-0.482	-0.482	0		
17/08/2020 00:00	-0.48	-0.48	-0.48	-0.48	0		
18/08/2020 00:00	-0.483	-0.483	-0.483	-0.483	0		
19/08/2020 00:00	-0.488	-0.488	-0.488	-0.488	0		
20/08/2020 00:00	-0.491	-0.491	-0.491	-0.491	0		
21/08/2020 00:00	-0.487	-0.487	-0.487	-0.487	0		
24/08/2020 00:00	-0.488	-0.488	-0.488	-0.488	0		
25/08/2020 00:00	-0.481	-0.481	-0.481	-0.481	0		
26/08/2020 00:00	-0.476	-0.476	-0.476	-0.476	0		
27/08/2020 00:00	-0.477	-0.477	-0.477	-0.477	0		
28/08/2020 00:00	-0.477	-0.477	-0.477	-0.477	0		
31/08/2020 00:00	-0.477	-0.477	-0.477	-0.477	0		
01/09/2020 00:00	-0.478	-0.478	-0.478	-0.478	0		
02/09/2020 00:00	-0.478	-0.478	-0.478	-0.478	0		
03/09/2020 00:00	-0.48	-0.48	-0.48	-0.48	0		
04/09/2020 00:00	-0.483	-0.483	-0.483	-0.483	0		
07/09/2020 00:00	-0.487	-0.487	-0.487	-0.487	0		
08/09/2020 00:00	-0.488	-0.488	-0.488	-0.488	0		
09/09/2020 00:00	-0.493	-0.493	-0.493	-0.493	0		
10/09/2020 00:00	-0.488	-0.488	-0.488	-0.488	0		
11/09/2020 00:00	-0.484	-0.484	-0.484	-0.484	0		
14/09/2020 00:00	-0.484	-0.484	-0.484	-0.484	0		
15/09/2020 00:00	-0.485	-0.485	-0.485	-0.485	0		
16/09/2020 00:00	-0.487	-0.487	-0.487	-0.487	0		
17/09/2020 00:00	-0.501	-0.501	-0.501	-0.501	0		
18/09/2020 00:00	-0.504	-0.504	-0.504	-0.504	0		
21/09/2020 00:00	-0.508	-0.508	-0.508	-0.508	0		
22/09/2020 00:00	-0.508	-0.508	-0.508	-0.508	0		
23/09/2020 00:00	-0.498	-0.498	-0.498	-0.498	0		
24/09/2020 00:00	-0.493	-0.493	-0.493	-0.493	0		
25/09/2020 00:00	-0.498	-0.498	-0.498	-0.498	0		
28/09/2020 00:00	-0.493	-0.493	-0.493	-0.493	0		
29/09/2020 00:00	-0.494	-0.494	-0.494	-0.494	0		
30/09/2020 00:00	-0.498	-0.498	-0.498	-0.498	0		
01/10/2020 00:00	-0.498	-0.498	-0.498	-0.498	0		
02/10/2020 00:00	-0.505	-0.505	-0.505	-0.505	0		
05/10/2020 00:00	-0.509	-0.509	-0.509	-0.509	0		
06/10/2020 00:00	-0.505	-0.505	-0.505	-0.505	0		
07/10/2020 00:00	-0.508	-0.508	-0.508	-0.508	0		
08/10/2020 00:00	-0.506	-0.506	-0.506	-0.506	0		
09/10/2020 00:00	-0.509	-0.509	-0.509	-0.509	0		
12/10/2020 00:00	-0.511	-0.511	-0.511	-0.511	0		
13/10/2020 00:00	-0.508	-0.508	-0.508	-0.508	0		
14/10/2020 00:00	-0.511	-0.511	-0.511	-0.511	0		
15/10/2020 00:00	-0.507	-0.507	-0.507	-0.507	0		
16/10/2020 00:00	-0.509	-0.509	-0.509	-0.509	0		
19/10/2020 00:00	-0.509	-0.509	-0.509	-0.509	0		
20/10/2020 00:00	-0.507	-0.507	-0.507	-0.507	0		
21/10/2020 00:00	-0.507	-0.507	-0.507	-0.507	0		
22/10/2020 00:00	-0.511	-0.511	-0.511	-0.511	0		
23/10/2020 00:00	-0.512	-0.512	-0.512	-0.512	0		
26/10/2020 00:00	-0.509	-0.509	-0.509	-0.509	0		
27/10/2020 00:00	-0.51	-0.51	-0.51	-0.51	0		
28/10/2020 00:00	-0.512	-0.512	-0.512	-0.512	0		
29/10/2020 00:00	-0.515	-0.515	-0.515	-0.515	0		
30/10/2020 00:00	-0.523	-0.523	-0.523	-0.523	0		
02/11/2020 00:00	-0.52	-0.52	-0.52	-0.52	0		
03/11/2020 00:00	-0.52	-0.52	-0.52	-0.52	0		
04/11/2020 00:00	-0.517	-0.517	-0.517	-0.517	0		
06/11/2020 00:00	-0.513	-0.513	-0.513	-0.513	0		
09/11/2020 00:00	-0.516	-0.516	-0.516	-0.516	0		
10/11/2020 00:00	-0.51	-0.51	-0.51	-0.51	0		
11/11/2020 00:00	-0.518	-0.518	-0.518	-0.518	0		
12/11/2020 00:00	-0.513	-0.513	-0.513	-0.513	0		
13/11/2020 00:00	-0.514	-0.514	-0.514	-0.514	0		
16/11/2020 00:00	-0.522	-0.522	-0.522	-0.522	0		
17/11/2020 00:00	-0.522	-0.522	-0.522	-0.522	0		
18/11/2020 00:00	-0.527	-0.527	-0.527	-0.527	0		
19/11/2020 00:00	-0.527	-0.527	-0.527	-0.527	0		
20/11/2020 00:00	-0.528	-0.528	-0.528	-0.528	0		
23/11/2020 00:00	-0.523	-0.523	-0.523	-0.523	0		
24/11/2020 00:00	-0.523	-0.523	-0.523	-0.523	0		
25/11/2020 00:00	-0.526	-0.526	-0.526	-0.526	0		
26/11/2020 00:00	-0.528	-0.528	-0.528	-0.528	0		
27/11/2020 00:00	-0.528	-0.528	-0.528	-0.528	0		
