DATE,NFCI
2013-06-14,-0.66241
2013-06-21,-0.64349
2013-06-28,-0.63483
2013-07-05,-0.63608
2013-07-12,-0.64663
2013-07-19,-0.66274
2013-07-26,-0.67772
2013-08-02,-0.68676
2013-08-09,-0.68885
2013-08-16,-0.68500
2013-08-23,-0.67856
2013-08-30,-0.67411
2013-09-06,-0.67416
2013-09-13,-0.67917
2013-09-20,-0.68720
2013-09-27,-0.69713
2013-10-04,-0.70772
2013-10-11,-0.72060
2013-10-18,-0.73583
2013-10-25,-0.75278
2013-11-01,-0.76917
2013-11-08,-0.78398
2013-11-15,-0.79524
2013-11-22,-0.80213
2013-11-29,-0.80643
2013-12-06,-0.80950
2013-12-13,-0.81305
2013-12-20,-0.81606
2013-12-27,-0.81773
2014-01-03,-0.81376
2014-01-10,-0.80676
2014-01-17,-0.79626
2014-01-24,-0.78598
2014-01-31,-0.77966
2014-02-07,-0.77962
2014-02-14,-0.78475
2014-02-21,-0.79142
2014-02-28,-0.79739
2014-03-07,-0.80062
2014-03-14,-0.80072
2014-03-21,-0.79956
2014-03-28,-0.79783
2014-04-04,-0.79733
2014-04-11,-0.79624
2014-04-18,-0.79440
2014-04-25,-0.79291
2014-05-02,-0.79266
2014-05-09,-0.79463
2014-05-16,-0.79953
2014-05-23,-0.80778
2014-05-30,-0.81634
2014-06-06,-0.82250
2014-06-13,-0.82505
2014-06-20,-0.82353
2014-06-27,-0.81833
2014-07-04,-0.81000
2014-07-11,-0.80033
2014-07-18,-0.78935
2014-07-25,-0.77875
2014-08-01,-0.76864
2014-08-08,-0.76102
2014-08-15,-0.75727
2014-08-22,-0.75451
2014-08-29,-0.75090
2014-09-05,-0.74472
2014-09-12,-0.73312
2014-09-19,-0.71524
2014-09-26,-0.69385
2014-10-03,-0.67297
2014-10-10,-0.65826
2014-10-17,-0.64984
2014-10-24,-0.65295
2014-10-31,-0.66168
2014-11-07,-0.67240
2014-11-14,-0.67906
2014-11-21,-0.67749
2014-11-28,-0.66859
2014-12-05,-0.65320
2014-12-12,-0.63233
2014-12-19,-0.61018
2014-12-26,-0.59024
2015-01-02,-0.56939
2015-01-09,-0.55129
2015-01-16,-0.53520
2015-01-23,-0.52550
2015-01-30,-0.52214
2015-02-06,-0.52532
2015-02-13,-0.53333
2015-02-20,-0.54374
2015-02-27,-0.55332
2015-03-06,-0.55899
2015-03-13,-0.56251
2015-03-20,-0.56582
2015-03-27,-0.56963
2015-04-03,-0.57417
2015-04-10,-0.57894
2015-04-17,-0.58130
2015-04-24,-0.58195
2015-05-01,-0.57908
2015-05-08,-0.57457
2015-05-15,-0.57199
2015-05-22,-0.57136
2015-05-29,-0.57108
2015-06-05,-0.57023
2015-06-12,-0.56777
2015-06-19,-0.56254
2015-06-26,-0.55769
2015-07-03,-0.55108
2015-07-10,-0.54669
2015-07-17,-0.54270
2015-07-24,-0.53401
2015-07-31,-0.51836
2015-08-07,-0.49644
2015-08-14,-0.47031
2015-08-21,-0.44266
2015-08-28,-0.41865
2015-09-04,-0.40367
2015-09-11,-0.39797
2015-09-18,-0.40018
2015-09-25,-0.40933
2015-10-02,-0.42263
2015-10-09,-0.44243
2015-10-16,-0.46033
2015-10-23,-0.47647
2015-10-30,-0.48893
2015-11-06,-0.49511
2015-11-13,-0.49245
2015-11-20,-0.48225
2015-11-27,-0.46573
2015-12-04,-0.44358
2015-12-11,-0.41679
2015-12-18,-0.38972
2015-12-25,-0.36470
2016-01-01,-0.34284
2016-01-08,-0.32323
2016-01-15,-0.30475
2016-01-22,-0.28937
2016-01-29,-0.27755
2016-02-05,-0.27035
2016-02-12,-0.27080
2016-02-19,-0.28427
2016-02-26,-0.30600
2016-03-04,-0.33229
2016-03-11,-0.35749
2016-03-18,-0.37816
2016-03-25,-0.39090
2016-04-01,-0.39725
2016-04-08,-0.39890
2016-04-15,-0.39940
2016-04-22,-0.39953
2016-04-29,-0.39817
2016-05-06,-0.39523
2016-05-13,-0.39195
2016-05-20,-0.38715
2016-05-27,-0.38080
2016-06-03,-0.37292
2016-06-10,-0.36492
2016-06-17,-0.35649
2016-06-24,-0.35126
2016-07-01,-0.34847
2016-07-08,-0.35079
2016-07-15,-0.35705
2016-07-22,-0.36371
2016-07-29,-0.37038
2016-08-05,-0.37418
2016-08-12,-0.37482
2016-08-19,-0.37136
2016-08-26,-0.36429
2016-09-02,-0.35446
2016-09-09,-0.34543
2016-09-16,-0.33824
2016-09-23,-0.33465
2016-09-30,-0.33575
2016-10-07,-0.34157
2016-10-14,-0.35003
2016-10-21,-0.36092
2016-10-28,-0.37471
2016-11-04,-0.38892
2016-11-11,-0.40641
2016-11-18,-0.42378
2016-11-25,-0.43935
2016-12-02,-0.45214
2016-12-09,-0.46195
2016-12-16,-0.46810
2016-12-23,-0.47221
2016-12-30,-0.47733
2017-01-06,-0.48235
2017-01-13,-0.48821
2017-01-20,-0.49319
2017-01-27,-0.49692
2017-02-03,-0.49868
2017-02-10,-0.49942
2017-02-17,-0.49826
2017-02-24,-0.49594
2017-03-03,-0.49381
2017-03-10,-0.49061
2017-03-17,-0.48691
2017-03-24,-0.48390
2017-03-31,-0.48374
2017-04-07,-0.48579
2017-04-14,-0.49100
2017-04-21,-0.49858
2017-04-28,-0.50890
2017-05-05,-0.51966
2017-05-12,-0.53082
2017-05-19,-0.54129
2017-05-26,-0.55233
2017-06-02,-0.56112
2017-06-09,-0.56786
2017-06-16,-0.57273
2017-06-23,-0.57614
2017-06-30,-0.58019
2017-07-07,-0.58444
2017-07-14,-0.58962
2017-07-21,-0.59358
2017-07-28,-0.59417
2017-08-04,-0.59051
2017-08-11,-0.58349
2017-08-18,-0.57537
2017-08-25,-0.56918
2017-09-01,-0.56631
2017-09-08,-0.56724
2017-09-15,-0.57230
2017-09-22,-0.57913
2017-09-29,-0.58645
2017-10-06,-0.59408
2017-10-13,-0.60150
2017-10-20,-0.60843
2017-10-27,-0.61499
2017-11-03,-0.62151
2017-11-10,-0.62642
2017-11-17,-0.62941
2017-11-24,-0.63092
2017-12-01,-0.63082
2017-12-08,-0.63008
2017-12-15,-0.63142
2017-12-22,-0.63520
2017-12-29,-0.64080
2018-01-05,-0.64628
2018-01-12,-0.64642
2018-01-19,-0.63930
2018-01-26,-0.62557
2018-02-02,-0.60610
2018-02-09,-0.58407
2018-02-16,-0.56640
2018-02-23,-0.55162
2018-03-02,-0.53799
2018-03-09,-0.52448
2018-03-16,-0.51120
2018-03-23,-0.49922
2018-03-30,-0.49295
2018-04-06,-0.49335
2018-04-13,-0.50271
2018-04-20,-0.51799
2018-04-27,-0.53299
2018-05-04,-0.54457
2018-05-11,-0.55205
2018-05-18,-0.55441
2018-05-25,-0.55203
2018-06-01,-0.54654
2018-06-08,-0.54120
2018-06-15,-0.53499
2018-06-22,-0.52918
2018-06-29,-0.52579
2018-07-06,-0.52680
2018-07-13,-0.53324
2018-07-20,-0.54328
2018-07-27,-0.55553
2018-08-03,-0.56728
2018-08-10,-0.57758
2018-08-17,-0.58399
2018-08-24,-0.58822
2018-08-31,-0.59134
2018-09-07,-0.59391
2018-09-14,-0.59532
2018-09-21,-0.59363
2018-09-28,-0.58814
2018-10-05,-0.57772
2018-10-12,-0.56281
2018-10-19,-0.54665
2018-10-26,-0.53032
2018-11-02,-0.51470
2018-11-09,-0.49989
2018-11-16,-0.48107
2018-11-23,-0.45828
2018-11-30,-0.43334
2018-12-07,-0.40785
2018-12-14,-0.38895
2018-12-21,-0.38059
2018-12-28,-0.38522
2019-01-04,-0.40246
2019-01-11,-0.42788
2019-01-18,-0.45613
2019-01-25,-0.48414
2019-02-01,-0.51059
2019-02-08,-0.53367
2019-02-15,-0.55356
2019-02-22,-0.56972
2019-03-01,-0.58094
2019-03-08,-0.58694
2019-03-15,-0.59037
2019-03-22,-0.59304
2019-03-29,-0.59591
2019-04-05,-0.60124
2019-04-12,-0.60645
2019-04-19,-0.60982
2019-04-26,-0.60938
2019-05-03,-0.60492
2019-05-10,-0.59674
2019-05-17,-0.58756
2019-05-24,-0.57939
2019-05-31,-0.57211
2019-06-07,-0.56731
2019-06-14,-0.56498
2019-06-21,-0.56437
2019-06-28,-0.56703
2019-07-05,-0.57212
2019-07-12,-0.57651
2019-07-19,-0.57856
2019-07-26,-0.57603
2019-08-02,-0.56652
2019-08-09,-0.55223
2019-08-16,-0.53694
2019-08-23,-0.52458
2019-08-30,-0.51621
2019-09-06,-0.51239
2019-09-13,-0.51000
2019-09-20,-0.50703
2019-09-27,-0.50382
2019-10-04,-0.50112
2019-10-11,-0.50334
2019-10-18,-0.51314
2019-10-25,-0.52978
2019-11-01,-0.54846
2019-11-08,-0.56486
2019-11-15,-0.57294
2019-11-22,-0.57062
2019-11-29,-0.55970
2019-12-06,-0.54588
2019-12-13,-0.53813
2019-12-20,-0.53767
2019-12-27,-0.54678
2020-01-03,-0.56149
2020-01-10,-0.57883
2020-01-17,-0.59670
2020-01-24,-0.61087
2020-01-31,-0.61785
2020-02-07,-0.60772
2020-02-14,-0.56209
2020-02-21,-0.46501
2020-02-28,-0.31171
2020-03-06,-0.11951
2020-03-13,0.08524
2020-03-20,0.26625
2020-03-27,0.38214
2020-04-03,0.42673
2020-04-10,0.40468
2020-04-17,0.33476
2020-04-24,0.24248
2020-05-01,0.13615
2020-05-08,0.03063
2020-05-15,-0.06765
2020-05-22,-0.15848
2020-05-29,-0.23499
2020-06-05,-0.29181
2020-06-12,-0.32570
2020-06-19,-0.34640
2020-06-26,-0.36113
2020-07-03,-0.37669
2020-07-10,-0.39878
2020-07-17,-0.42557
2020-07-24,-0.45394
2020-07-31,-0.47818
2020-08-07,-0.49375
2020-08-14,-0.50259
2020-08-21,-0.50621
2020-08-28,-0.50601
2020-09-04,-0.50286
2020-09-11,-0.49870
2020-09-18,-0.49506
2020-09-25,-0.48858
2020-10-02,-0.48244
2020-10-09,-0.47877
2020-10-16,-0.47792
2020-10-23,-0.48232
2020-10-30,-0.49139
2020-11-06,-0.50703
2020-11-13,-0.52695
2020-11-20,-0.54608
2020-11-27,-0.56225
2020-12-04,-0.57545
2020-12-11,-0.58562
2020-12-18,-0.59319
2020-12-25,-0.60051
2021-01-01,-0.60814
2021-01-08,-0.61542
2021-01-15,-0.62018
2021-01-22,-0.62281
2021-01-29,-0.62267
2021-02-05,-0.62395
2021-02-12,-0.62535
2021-02-19,-0.62742
2021-02-26,-0.63056
2021-03-05,-0.63509
2021-03-12,-0.63954
2021-03-19,-0.64408
2021-03-26,-0.65048
2021-04-02,-0.65825
2021-04-09,-0.66803
2021-04-16,-0.67676
2021-04-23,-0.68440
2021-04-30,-0.69048
2021-05-07,-0.69547
2021-05-14,-0.69820
2021-05-21,-0.70142
2021-05-28,-0.70528
2021-06-04,-0.70794
2021-06-11,-0.70758
2021-06-18,-0.70413
2021-06-25,-0.69821
2021-07-02,-0.68972
2021-07-09,-0.68039
2021-07-16,-0.67143
2021-07-23,-0.66343
2021-07-30,-0.65689
2021-08-06,-0.65080
2021-08-13,-0.64663
2021-08-20,-0.64424
2021-08-27,-0.64503
2021-09-03,-0.64671
2021-09-10,-0.64966
2021-09-17,-0.65262
2021-09-24,-0.65395
2021-10-01,-0.65383
2021-10-08,-0.65235
2021-10-15,-0.64887
2021-10-22,-0.64235
2021-10-29,-0.63039
2021-11-05,-0.61284
2021-11-12,-0.59044
2021-11-19,-0.56675
2021-11-26,-0.54541
2021-12-03,-0.53151
2021-12-10,-0.52972
2021-12-17,-0.53482
2021-12-24,-0.54377
2021-12-31,-0.55146
2022-01-07,-0.55369
2022-01-14,-0.54897
2022-01-21,-0.53937
2022-01-28,-0.52543
2022-02-04,-0.50898
2022-02-11,-0.48621
2022-02-18,-0.45675
2022-02-25,-0.42372
2022-03-04,-0.39170
2022-03-11,-0.36716
2022-03-18,-0.35481
2022-03-25,-0.35295
2022-04-01,-0.35513
2022-04-08,-0.35366
2022-04-15,-0.34168
2022-04-22,-0.32168
2022-04-29,-0.29687
2022-05-06,-0.27421
2022-05-13,-0.25652
2022-05-20,-0.24372
2022-05-27,-0.22931
2022-06-03,-0.20935
2022-06-10,-0.18307
2022-06-17,-0.15474
2022-06-24,-0.13496
2022-07-01,-0.12908
2022-07-08,-0.13811
2022-07-15,-0.16039
2022-07-22,-0.18863
2022-07-29,-0.21316
2022-08-05,-0.22874
2022-08-12,-0.23540
2022-08-19,-0.23144
2022-08-26,-0.21703
2022-09-02,-0.19464
2022-09-09,-0.16631
2022-09-16,-0.13502
2022-09-23,-0.10562
2022-09-30,-0.08285
2022-10-07,-0.07364
2022-10-14,-0.07839
2022-10-21,-0.09523
2022-10-28,-0.11933
2022-11-04,-0.14596
2022-11-11,-0.16846
2022-11-18,-0.18133
2022-11-25,-0.18560
2022-12-02,-0.18491
2022-12-09,-0.18410
2022-12-16,-0.18980
2022-12-23,-0.20208
2022-12-30,-0.22327
2023-01-06,-0.24933
2023-01-13,-0.27536
2023-01-20,-0.29641
2023-01-27,-0.31363
2023-02-03,-0.32198
2023-02-10,-0.31851
2023-02-17,-0.30249
2023-02-24,-0.27230
2023-03-03,-0.23317
2023-03-10,-0.19276
2023-03-17,-0.15757
2023-03-24,-0.14127
2023-03-31,-0.14627
2023-04-07,-0.16324
2023-04-14,-0.18745
2023-04-21,-0.20967
2023-04-28,-0.22311
2023-05-05,-0.22999
2023-05-12,-0.23469
2023-05-19,-0.24099
2023-05-26,-0.25138
2023-06-02,-0.26643
2023-06-09,-0.28346
2023-06-16,-0.30066
2023-06-23,-0.31908
